Record Length,700
Sample Interval,0.000016
Trig Position,10211
Data Interval,0.000400
Vertical Units,V
Vertical Scale,CH1:2.000000,CH2:0.500000
Vertival Offset,CH1:0.000000,CH2:0.000000
Horizontal Units,ms
Horizontal Scale,0.020000
Horizontal Position,0.000000
Model Number,GA1042CAL
Serial Number,110000S1505052412
Software Version,2.01
Source,CH1,CH2
No.,Volt,Volt
1,-2.720000,0.340000
2,-2.720000,0.340000
3,-2.880000,0.320000
4,-2.960000,0.300000
5,-3.040000,0.300000
6,-3.120000,0.280000
7,-3.200000,0.260000
8,-3.280000,0.260000
9,-3.360000,0.240000
10,-3.360000,0.220000
11,-3.440000,0.200000
12,-3.520000,0.180000
13,-3.600000,0.180000
14,-3.680000,0.180000
15,-3.680000,0.160000
16,-3.760000,0.140000
17,-3.840000,0.120000
18,-3.920000,0.100000
19,-3.920000,0.100000
20,-4.000000,0.080000
21,-4.080000,0.060000
22,-4.080000,0.060000
23,-4.080000,0.040000
24,-4.160000,0.020000
25,-4.240000,0.020000
26,-4.240000,0.000000
27,-4.240000,-0.020000
28,-4.320000,-0.040000
29,-4.320000,-0.040000
30,-4.320000,-0.060000
31,-4.400000,-0.080000
32,-4.400000,-0.080000
33,-4.400000,-0.100000
34,-4.400000,-0.120000
35,-4.400000,-0.120000
36,-4.480000,-0.140000
37,-4.480000,-0.160000
38,-4.480000,-0.180000
39,-4.480000,-0.180000
40,-4.480000,-0.200000
41,-4.480000,-0.200000
42,-4.400000,-0.220000
43,-4.400000,-0.240000
44,-4.400000,-0.240000
45,-4.400000,-0.260000
46,-4.400000,-0.260000
47,-4.320000,-0.300000
48,-4.320000,-0.300000
49,-4.320000,-0.300000
50,-4.320000,-0.320000
51,-4.240000,-0.340000
52,-4.240000,-0.340000
53,-4.160000,-0.360000
54,-4.160000,-0.360000
55,-4.080000,-0.380000
56,-4.080000,-0.400000
57,-4.000000,-0.400000
58,-3.920000,-0.400000
59,-3.920000,-0.420000
60,-3.840000,-0.420000
61,-3.760000,-0.440000
62,-3.760000,-0.440000
63,-3.680000,-0.460000
64,-3.600000,-0.460000
65,-3.520000,-0.480000
66,-3.440000,-0.480000
67,-3.360000,-0.500000
68,-3.280000,-0.500000
69,-3.200000,-0.520000
70,-3.120000,-0.520000
71,-3.040000,-0.520000
72,-2.960000,-0.540000
73,-2.800000,-0.540000
74,-2.720000,-0.560000
75,-2.640000,-0.560000
76,-2.560000,-0.560000
77,-2.480000,-0.560000
78,-2.400000,-0.580000
79,-2.240000,-0.580000
80,-2.160000,-0.580000
81,-2.080000,-0.580000
82,-1.920000,-0.600000
83,-1.840000,-0.600000
84,-1.760000,-0.600000
85,-1.680000,-0.600000
86,-1.520000,-0.620000
87,-1.440000,-0.620000
88,-1.280000,-0.620000
89,-1.200000,-0.620000
90,-1.120000,-0.620000
91,-0.960000,-0.620000
92,-0.880000,-0.620000
93,-0.720000,-0.620000
94,-0.640000,-0.620000
95,-0.560000,-0.620000
96,-0.400000,-0.620000
97,-0.320000,-0.600000
98,-0.240000,-0.600000
99,-0.080000,-0.600000
100,0.000000,-0.600000
101,0.160000,-0.600000
102,0.240000,-0.580000
103,0.320000,-0.580000
104,0.480000,-0.580000
105,0.560000,-0.560000
106,0.640000,-0.560000
107,0.720000,-0.560000
108,0.880000,-0.540000
109,0.960000,-0.540000
110,1.040000,-0.520000
111,1.200000,-0.520000
112,1.280000,-0.500000
113,1.360000,-0.500000
114,1.440000,-0.500000
115,1.520000,-0.480000
116,1.600000,-0.480000
117,1.760000,-0.460000
118,1.840000,-0.440000
119,1.920000,-0.440000
120,2.000000,-0.420000
121,2.080000,-0.420000
122,2.240000,-0.400000
123,2.240000,-0.380000
124,2.320000,-0.380000
125,2.480000,-0.360000
126,2.560000,-0.360000
127,2.640000,-0.340000
128,2.720000,-0.320000
129,2.800000,-0.320000
130,2.880000,-0.300000
131,2.960000,-0.280000
132,3.040000,-0.280000
133,3.040000,-0.260000
134,3.200000,-0.240000
135,3.200000,-0.240000
136,3.280000,-0.220000
137,3.360000,-0.200000
138,3.440000,-0.200000
139,3.440000,-0.180000
140,3.520000,-0.160000
141,3.600000,-0.140000
142,3.680000,-0.140000
143,3.680000,-0.140000
144,3.760000,-0.100000
145,3.840000,-0.100000
146,3.840000,-0.080000
147,3.920000,-0.080000
148,3.920000,-0.060000
149,4.000000,-0.040000
150,4.000000,-0.040000
151,4.080000,0.000000
152,4.080000,0.000000
153,4.160000,0.020000
154,4.160000,0.040000
155,4.240000,0.040000
156,4.160000,0.060000
157,4.240000,0.080000
